wetbed_struct_gain,wetbed_struct_rate,wetbed_impact_release_rate,rmse_ml,velocity_rmse_mlps,drain_time_error_s,brew_time_s,drain_time_s,chi_max,ey_pct,score
1.0,0.16,0.9,14.915237953664885,1.2361024406539647,9.16017797552837,112.92547274749722,144.16017797552837,0.471513226453757,11.070022483687707,17.502205852688103
0.7,0.1,0.0,15.06115961235429,1.2297776045323838,9.560622914349295,113.5261401557286,144.5606229143493,0.5040898207696228,11.076943331489879,17.67067585230081
1.0,0.16,0.6,15.550200722507283,1.2374527451484272,10.561735261401566,113.92658509454951,145.56173526140157,0.48473675413320494,11.089994413554692,18.25131866114205
1.0,0.13,0.3,15.832438445595571,1.2318420325535473,10.962180200222463,114.32703003337042,145.96218020022246,0.43467358614408225,11.096306642321224,18.55717591044369
0.7,0.13,0.0,16.147752501598585,1.2393370317087615,11.562847608453836,114.72747497219133,146.56284760845384,0.5811129655596888,11.104712260427503,18.931785857838037
1.0,0.08,0.0,16.482222136295466,1.2442073775226252,12.563959955506135,115.32814238042269,147.56395995550614,0.4415538895103737,11.120905412016743,19.353649999019893
1.0,0.16,0.3,17.02618296829435,1.2421938978262679,13.16462736373748,115.72858731924362,148.16462736373748,0.5012592343216844,11.126600294960433,19.942644004132752
0.7,0.16,0.0,17.114011718210094,1.2463630077528471,12.964404894327032,115.92880978865406,147.96440489432703,0.6410854146289232,11.126337614928834,20.020708621385527
1.0,0.1,0.0,17.920946291355968,1.2541478743374352,14.766407119021153,116.92992213570635,149.76640711902115,0.5060980497570161,11.151359292453789,20.983480672383813
1.0,0.13,0.0,19.77490453862813,1.2636490916761676,17.16907675194662,118.73192436040046,152.16907675194662,0.5834455527475096,11.185496340060766,23.04390431629811
1.0,0.16,0.0,21.31180956255917,1.2698100032554012,18.97107897664071,119.93325917686319,153.9710789766407,0.6432072306373617,11.208308577797851,24.73421088557353
